openalexid_first,title_first,abstract_first,openalexid_second,title_second,abstract_second,label
https://openalex.org/W1980187990,The 1976 Oppenheimer lectures: Critical problems in plasma astrophysics. I. Turbulence and nonlinear waves,"The J. Robert Oppenheimer Lectures are given annually at the Institute for Advanced Study, Princeton, New Jersey, by a distinguished visiting scientist who has made outstanding research contributions in a field of current interest and who is recognized for his ability to communicate progress in his area of expertise to a broad spectrum of physical scientists. The lecturer summarizes the progress and significance of work in his field in a series of two talks. The lectures are named in honor of J. Robert Oppenheimer, former Professor in the School of Natural Sciences, Institute for Advanced Study, and the third Director of the Institute. This paper presents the text of the first lecture on the topic of turbulence and nonlinear waves.",https://openalex.org/W2096213132,Ponderomotive barrier for plasma particles on the boundary of astrophysical jets,"Abstract We study kinetics of plasma particles on internal inhomogeneities and on the boundary of astrophysical jets in the presence of intensive low-frequency electromagnetic (surface and bulk waves). These waves with energy density exceeding or of the same order as the particle kinetic energy density can be generated due to the non-equilibrium state of plasma and lead to the jet stratification at various scales. The main reason is a ponderomotive force which is able to change dramatically the particle behavior, the plasma density cross-section profile and the wave collimation. We present results obtained on the basis of our simple ponderomotive model of the self-consistent analysis of the electromagnetic wave propagation and the formation of the plasma density profile.",1
https://openalex.org/W2042985163,Ponderomotive Forces in Cosmos,No abstract available,https://openalex.org/W2096213132,Ponderomotive barrier for plasma particles on the boundary of astrophysical jets,"Abstract We study kinetics of plasma particles on internal inhomogeneities and on the boundary of astrophysical jets in the presence of intensive low-frequency electromagnetic (surface and bulk waves). These waves with energy density exceeding or of the same order as the particle kinetic energy density can be generated due to the non-equilibrium state of plasma and lead to the jet stratification at various scales. The main reason is a ponderomotive force which is able to change dramatically the particle behavior, the plasma density cross-section profile and the wave collimation. We present results obtained on the basis of our simple ponderomotive model of the self-consistent analysis of the electromagnetic wave propagation and the formation of the plasma density profile.",1
https://openalex.org/W2166075648,Perioperative artificial nutrition in malnourished gastroin-testinal cancer patients,Perioperative nutrition support is beneficial for moderately or severely malnourished gastrointestinal cancer patients and can reduce surgical complications and mortality.,https://openalex.org/W2096213132,Ponderomotive barrier for plasma particles on the boundary of astrophysical jets,"Abstract We study kinetics of plasma particles on internal inhomogeneities and on the boundary of astrophysical jets in the presence of intensive low-frequency electromagnetic (surface and bulk waves). These waves with energy density exceeding or of the same order as the particle kinetic energy density can be generated due to the non-equilibrium state of plasma and lead to the jet stratification at various scales. The main reason is a ponderomotive force which is able to change dramatically the particle behavior, the plasma density cross-section profile and the wave collimation. We present results obtained on the basis of our simple ponderomotive model of the self-consistent analysis of the electromagnetic wave propagation and the formation of the plasma density profile.",0
https://openalex.org/W2563708541,"ANTE LA LEY: INTERROGACIÓN, INTERPELACIÓN Y LA PRODUCCIÓN DE LA CULPA","The court has a strange attraction, doesn't it?""F. Bürstner En el ensayo ""La autonomía del afecto"", el filósofo político y teórico social canadiense Brian Massumi describe la relación entre el afecto y la emoción como el pasaje de lo colectivo (el ""más allá"" de lo individual) a lo individual.Para Massumi, cuyo pensamiento sigue el camino preparado por Gilles Deleuze (y Spinoza antes de él), el afecto se refiere a un flujo ilimitado de energía que, si bien está vinculado al cuerpo, no se limita al individuo.La emoción, por lo tanto, describe la captura y el cierre (""capture and closure"") del afecto en el cuerpo del individuo (Massumi 96).Al mismo tiempo, la emoción señala la imposibilidad de la individualidad ya que, para dialogar con Jon Beasley-Murray, ""algo siempre escapa"" (Posthegemony 132).Massumi explica que:[S]omething remains unactualized, inseparable from but inassimilable to any particular, functionally anchored perspective.That is why all emotion is more or less disorienting, and why it is classically described as being outside of oneself, at the very point at which one is most intimately and unshareably in contact with oneself and one's vitality.( 96) R e v i s t a I b e ro a m e r i c a n a , Vo l .L X X X I I , N ú m . 2 5 7 , O c t u b r e -D i c i e m b r e 2 0 1 6 , 7 5 9 -7 7 4",https://openalex.org/W2096213132,Ponderomotive barrier for plasma particles on the boundary of astrophysical jets,"Abstract We study kinetics of plasma particles on internal inhomogeneities and on the boundary of astrophysical jets in the presence of intensive low-frequency electromagnetic (surface and bulk waves). These waves with energy density exceeding or of the same order as the particle kinetic energy density can be generated due to the non-equilibrium state of plasma and lead to the jet stratification at various scales. The main reason is a ponderomotive force which is able to change dramatically the particle behavior, the plasma density cross-section profile and the wave collimation. We present results obtained on the basis of our simple ponderomotive model of the self-consistent analysis of the electromagnetic wave propagation and the formation of the plasma density profile.",0
https://openalex.org/W4390037362,In-vitro selection of drought tolerant doubled haploid rice lines using polyethylene glycol (PEG),"The present study was conducted to determine the response of 55 double haploid (DH) rice lines developed for drought tolerance from the cross Swarna × IR159B in polyethylene glycol (PEG) induced drought stress under in-vitro conditions (DH lines named as double haploid rice lines-DRL). Drought stress was created using PEG-6000 at different level of external water potential. Analyzed seedling traits of DRLs showed significant differences in response to different PEG concentrations. A decrement in plant growth at seedling stage with the increase in PEG concentration was observed as expected. Among 55DRLs, 14 DRLs were found to be drought tolerant sustaining the stress level till -7.5 bar as of the tolerant checks. Further, Drought linked SSRs were also evaluated in developed rice lines. Out of 8 SSRs, RM55 (R2 value- 13.5%) and RM259 (R2 value- 13.9%) found to be exhibiting significant association with the shoot/root ratio at - 7.5 bar stress level. Out of 14 DRLs, 9 DRLs were found to be showing drought tolerant in phenotypic and genotypic screening. Hence, PEG induced stress screening method used in this study will serve as the baseline for screening of rice lines for drought tolerance at very early stage without exploitation of much resource.",https://openalex.org/W2096213132,Ponderomotive barrier for plasma particles on the boundary of astrophysical jets,"Abstract We study kinetics of plasma particles on internal inhomogeneities and on the boundary of astrophysical jets in the presence of intensive low-frequency electromagnetic (surface and bulk waves). These waves with energy density exceeding or of the same order as the particle kinetic energy density can be generated due to the non-equilibrium state of plasma and lead to the jet stratification at various scales. The main reason is a ponderomotive force which is able to change dramatically the particle behavior, the plasma density cross-section profile and the wave collimation. We present results obtained on the basis of our simple ponderomotive model of the self-consistent analysis of the electromagnetic wave propagation and the formation of the plasma density profile.",0
https://openalex.org/W1509946318,I know where you are: Thwarting privacy protection in location-based social discovery services,n/a,https://openalex.org/W2096213132,Ponderomotive barrier for plasma particles on the boundary of astrophysical jets,"Abstract We study kinetics of plasma particles on internal inhomogeneities and on the boundary of astrophysical jets in the presence of intensive low-frequency electromagnetic (surface and bulk waves). These waves with energy density exceeding or of the same order as the particle kinetic energy density can be generated due to the non-equilibrium state of plasma and lead to the jet stratification at various scales. The main reason is a ponderomotive force which is able to change dramatically the particle behavior, the plasma density cross-section profile and the wave collimation. We present results obtained on the basis of our simple ponderomotive model of the self-consistent analysis of the electromagnetic wave propagation and the formation of the plasma density profile.",0
https://openalex.org/W4206915247,Hadronization model tuning in GENIE v3,"The genie neutrino Monte Carlo describes neutrino-induced hadronization with an effective model, known as Andreopoulos-Gallagher-Kehayias-Yang (agky), which is interfaced with pythia at high invariant mass. Only the low-mass agky model parameters were extracted from hadronic shower data from the FNAL 15 ft and BEBC experiments. In this paper, the first hadronization tune on averaged charged multiplicity data from deuterium and hydrogen bubble chamber experiments is presented, with a complete estimation of parameter uncertainties. A partial tune on deuterium data highlights the tensions between hydrogen and deuterium datasets.",https://openalex.org/W4293462870,Pion Production in νμ Charged Current Interactions on 40Ar in Deep Underground Neutrino Experiment,"Understanding the pion generation and the consequences of final-state interactions (FSI) are critical for the data processing in all neutrino experiments. The energy utilized in modern neutrino researches of the resonance (RES) generation processes contributes significantly to the pion production. If a pion is absorbed in the nuclear matter after its production, the event may become unrecognizable from a quasielastic (QE) scattering process and act as a background. For oscillation experiments, estimating this background is critical, and it necessitates solid theoretical models for both pion generation at the primary vertex and after FSI. The number of pions created after FSI differs greatly from the number produced at the primary vertex due to FSI. Because neutrino detectors can only detect final-state particles, FSI obscures the proper information about particles created at the primary vertex. A detailed study of FSI is required to overcome this problem, which theoretical models incorporated in Monte Carlo (MC) neutrino event generators can provide. They should give theoretical results concerning the neutrino interactions for various researches, acting as a connection among both theoretical models and experimental data. In this paper, we provide simulated events for the pion creation in νμ charge current (CC) interactions on a 40Ar target in the Deep Underground Neutrino Experiment (DUNE) setup for two distinct MC generators: GENIE and NuWro. In comparison to GENIE (v-3.00.06), NuWro (v-19.02.2) is more opaque (less responsive) to the charge exchange and absorption processes; pions are more likely to be absorbed than produced during the intranuclear transport.",1
https://openalex.org/W2061580869,ANIS: High energy neutrino generator for neutrino telescopes,No abstract available,https://openalex.org/W4293462870,Pion Production in νμ Charged Current Interactions on 40Ar in Deep Underground Neutrino Experiment,"Understanding the pion generation and the consequences of final-state interactions (FSI) are critical for the data processing in all neutrino experiments. The energy utilized in modern neutrino researches of the resonance (RES) generation processes contributes significantly to the pion production. If a pion is absorbed in the nuclear matter after its production, the event may become unrecognizable from a quasielastic (QE) scattering process and act as a background. For oscillation experiments, estimating this background is critical, and it necessitates solid theoretical models for both pion generation at the primary vertex and after FSI. The number of pions created after FSI differs greatly from the number produced at the primary vertex due to FSI. Because neutrino detectors can only detect final-state particles, FSI obscures the proper information about particles created at the primary vertex. A detailed study of FSI is required to overcome this problem, which theoretical models incorporated in Monte Carlo (MC) neutrino event generators can provide. They should give theoretical results concerning the neutrino interactions for various researches, acting as a connection among both theoretical models and experimental data. In this paper, we provide simulated events for the pion creation in νμ charge current (CC) interactions on a 40Ar target in the Deep Underground Neutrino Experiment (DUNE) setup for two distinct MC generators: GENIE and NuWro. In comparison to GENIE (v-3.00.06), NuWro (v-19.02.2) is more opaque (less responsive) to the charge exchange and absorption processes; pions are more likely to be absorbed than produced during the intranuclear transport.",1
https://openalex.org/W4239367138,Neut,No abstract available,https://openalex.org/W4293462870,Pion Production in νμ Charged Current Interactions on 40Ar in Deep Underground Neutrino Experiment,"Understanding the pion generation and the consequences of final-state interactions (FSI) are critical for the data processing in all neutrino experiments. The energy utilized in modern neutrino researches of the resonance (RES) generation processes contributes significantly to the pion production. If a pion is absorbed in the nuclear matter after its production, the event may become unrecognizable from a quasielastic (QE) scattering process and act as a background. For oscillation experiments, estimating this background is critical, and it necessitates solid theoretical models for both pion generation at the primary vertex and after FSI. The number of pions created after FSI differs greatly from the number produced at the primary vertex due to FSI. Because neutrino detectors can only detect final-state particles, FSI obscures the proper information about particles created at the primary vertex. A detailed study of FSI is required to overcome this problem, which theoretical models incorporated in Monte Carlo (MC) neutrino event generators can provide. They should give theoretical results concerning the neutrino interactions for various researches, acting as a connection among both theoretical models and experimental data. In this paper, we provide simulated events for the pion creation in νμ charge current (CC) interactions on a 40Ar target in the Deep Underground Neutrino Experiment (DUNE) setup for two distinct MC generators: GENIE and NuWro. In comparison to GENIE (v-3.00.06), NuWro (v-19.02.2) is more opaque (less responsive) to the charge exchange and absorption processes; pions are more likely to be absorbed than produced during the intranuclear transport.",1
https://openalex.org/W2596419125,"The nuance neutrino physics simulation, and the future",No abstract available,https://openalex.org/W4293462870,Pion Production in νμ Charged Current Interactions on 40Ar in Deep Underground Neutrino Experiment,"Understanding the pion generation and the consequences of final-state interactions (FSI) are critical for the data processing in all neutrino experiments. The energy utilized in modern neutrino researches of the resonance (RES) generation processes contributes significantly to the pion production. If a pion is absorbed in the nuclear matter after its production, the event may become unrecognizable from a quasielastic (QE) scattering process and act as a background. For oscillation experiments, estimating this background is critical, and it necessitates solid theoretical models for both pion generation at the primary vertex and after FSI. The number of pions created after FSI differs greatly from the number produced at the primary vertex due to FSI. Because neutrino detectors can only detect final-state particles, FSI obscures the proper information about particles created at the primary vertex. A detailed study of FSI is required to overcome this problem, which theoretical models incorporated in Monte Carlo (MC) neutrino event generators can provide. They should give theoretical results concerning the neutrino interactions for various researches, acting as a connection among both theoretical models and experimental data. In this paper, we provide simulated events for the pion creation in νμ charge current (CC) interactions on a 40Ar target in the Deep Underground Neutrino Experiment (DUNE) setup for two distinct MC generators: GENIE and NuWro. In comparison to GENIE (v-3.00.06), NuWro (v-19.02.2) is more opaque (less responsive) to the charge exchange and absorption processes; pions are more likely to be absorbed than produced during the intranuclear transport.",1
https://openalex.org/W1495150842,Effective Treatments for PTSD,"Article AbstractFrom our regular book review column. Effective Treatments for PTSD, edited by Drs. Foa, Keane, and Friedman, is a most timely book. It is attuned to our current emphasis on practice guidelines that are derived from evidence-based psychiatry. The work is sponsored by the PTSD Treatment Guidelines Task Force of the International Society for Traumatic Stress Studies. Although under 400 pages, the volume is exhaustive in several ways. It reviews nearly all of the relevant research literature and includes 14 different treatment approaches for posttraumatic stress disorder (PTSD), from psychological debriefing to creative therapies, with lengthy references for all treatments.",https://openalex.org/W4293462870,Pion Production in νμ Charged Current Interactions on 40Ar in Deep Underground Neutrino Experiment,"Understanding the pion generation and the consequences of final-state interactions (FSI) are critical for the data processing in all neutrino experiments. The energy utilized in modern neutrino researches of the resonance (RES) generation processes contributes significantly to the pion production. If a pion is absorbed in the nuclear matter after its production, the event may become unrecognizable from a quasielastic (QE) scattering process and act as a background. For oscillation experiments, estimating this background is critical, and it necessitates solid theoretical models for both pion generation at the primary vertex and after FSI. The number of pions created after FSI differs greatly from the number produced at the primary vertex due to FSI. Because neutrino detectors can only detect final-state particles, FSI obscures the proper information about particles created at the primary vertex. A detailed study of FSI is required to overcome this problem, which theoretical models incorporated in Monte Carlo (MC) neutrino event generators can provide. They should give theoretical results concerning the neutrino interactions for various researches, acting as a connection among both theoretical models and experimental data. In this paper, we provide simulated events for the pion creation in νμ charge current (CC) interactions on a 40Ar target in the Deep Underground Neutrino Experiment (DUNE) setup for two distinct MC generators: GENIE and NuWro. In comparison to GENIE (v-3.00.06), NuWro (v-19.02.2) is more opaque (less responsive) to the charge exchange and absorption processes; pions are more likely to be absorbed than produced during the intranuclear transport.",0
https://openalex.org/W2983269390,Integration of resources and regeneration of the biosystem in the concept of development of circular economy,"Introduction. The scale of the risks, threats, and consequently the challenges of reducing and improving the efficiency of waste management, provides significant business opportunities. The circular system enables efficient movement of materials, energy, labor and information for the purpose of restoring natural and social capital. The circular economy should be part of efforts to boost economic development, overcome wasteful consumption and reduce undemocratic power structures in the global economy. Hence, the topic is relevant and needs appropriate research. Purpose. The purpose of the article is to research the biophysical environment of the circular system, the level of integration of resources and the regeneration of the biosystem in the concept of development of the circular economy. Methods. Research methods of problems related to the concept of circular economy development are based on general and specific methods of studying economic processes, phenomena and facts concerning the integration of resources and regeneration of the biosystem. This research uses monographic and graphical methods, methods of system analysis, systematization, classification, logical, theoretical and generalizations (in research the integration of resources and regeneration of the biosystem in the concept of development of circular economy). Results. The world economy meets the demand of the population in all continents at affordable prices, which gives consumers a much higher level of material comfort. The manufacturing industry transforms resources into an extremely large number of products and uses natural resources to produce waste products at the first need. It is relevant to break the product life cycle chain: “raw material-product-dust” and to change the linear economy. The basis for a new system – alternative to linear economy can be system that base on three principles: design waste and pollution; save products and materials in use; regeneration of the natural system. The circular economy is a systematic approach to economic development that can benefit business, society and the environment. The authors believe that, unlike the linear “raw material-product-dust” model, the circular economy model is regenerative in design and aims to gradually reduce the growth effect of the consumption of scarce resources. Accordingly, the circular approach provides systematic changes of everyone and everything: enterprises, governments and individuals; cities, products and jobs. Discussion. Further scientific researches of circular economy concept development, integration of resources, biosystem regeneration, evaluation of circular business models should be based on the current national and foreign methodology and organization of evaluation of the circularity of economy, its concepts and variations. Further studies should widely apply methods of operational and strategic forecasting and modelling of the enterprise waste management system, etc.",https://openalex.org/W4293462870,Pion Production in νμ Charged Current Interactions on 40Ar in Deep Underground Neutrino Experiment,"Understanding the pion generation and the consequences of final-state interactions (FSI) are critical for the data processing in all neutrino experiments. The energy utilized in modern neutrino researches of the resonance (RES) generation processes contributes significantly to the pion production. If a pion is absorbed in the nuclear matter after its production, the event may become unrecognizable from a quasielastic (QE) scattering process and act as a background. For oscillation experiments, estimating this background is critical, and it necessitates solid theoretical models for both pion generation at the primary vertex and after FSI. The number of pions created after FSI differs greatly from the number produced at the primary vertex due to FSI. Because neutrino detectors can only detect final-state particles, FSI obscures the proper information about particles created at the primary vertex. A detailed study of FSI is required to overcome this problem, which theoretical models incorporated in Monte Carlo (MC) neutrino event generators can provide. They should give theoretical results concerning the neutrino interactions for various researches, acting as a connection among both theoretical models and experimental data. In this paper, we provide simulated events for the pion creation in νμ charge current (CC) interactions on a 40Ar target in the Deep Underground Neutrino Experiment (DUNE) setup for two distinct MC generators: GENIE and NuWro. In comparison to GENIE (v-3.00.06), NuWro (v-19.02.2) is more opaque (less responsive) to the charge exchange and absorption processes; pions are more likely to be absorbed than produced during the intranuclear transport.",0
https://openalex.org/W3125905658,Intra-Alveolar Hemorrhage in Certain Orphan Lung Diseases in Children (Lecture),"The theme is relevant due to the diagnostic difficulties, severe clinical course and prognosis of idiopathic pulmonary hemosiderosis and Goodpasture syndrome. Idiopathic pulmonary hemosiderosis and Goodpasture syndrome are severe, life-threatening immunopathologic diseases due to alveolar hemorrhage and a hundred percent mortality within a short period of time after the onset of clinical manifestations. Idiopathic pulmonary hemosiderosis generally occurs in children at the age of 3–8 years as a separate condition, or as a stage of Goodpasture syndrome. It manifests itself as shortness of breath, pneumonia, prune juice sputum, hemoptysis, hemorrhage. During exacerbation, the patients' condition is determined by the degree of pulmonary hemorrhage, pulmonary heart disease, acute posthemorrhagic anemia. The exacerbation lasts from a few hours to 1–2 weeks. The duration of each episode and remission varies among patients being unpredictable. Each new exacerbation is more severe. In Goodpasture syndrome, predominant pulmonary and renal vascular lesions of autoimmune nature are observed. It affects young males more frequently; is rare in children. Hemorrhagic alveolitis as a form of lung damage develops first; then, the kidneys are involved, and anemia occurs. Glomerulonephritis (GN) manifests itself as nephrotic syndrome with rapid progression of kidney failure. In case of the predominant pulmonary pathology, recurrent hemoptysis and pulmonary hemorrhage are observed; in end-stage disease with cardiopulmonary failure manifestations, rapidly progressive GN and kidney failure develop. The second variant of Goodpasture syndrome is characterized by relatively slow progression of pulmonary changes and renal lesions. Goodpasture syndrome is rarely accompanied by GN from the onset to the end of the disease and pulmonary pathology manifests itself at the terminal phase of the disease. The treatment of both diseases includes lifetime therapy with glucocorticoids, cytostatics. Pulse therapy using these preparations, discrete plasma exchange and intravenous immunoglobulin administration, syndromic treatment are carried out. No conflict of interest was declared by the authors. Keywords: children, idiopathic pulmonary hemosiderosis, Goodpasture syndrome, clinical course, therapy.",https://openalex.org/W4293462870,Pion Production in νμ Charged Current Interactions on 40Ar in Deep Underground Neutrino Experiment,"Understanding the pion generation and the consequences of final-state interactions (FSI) are critical for the data processing in all neutrino experiments. The energy utilized in modern neutrino researches of the resonance (RES) generation processes contributes significantly to the pion production. If a pion is absorbed in the nuclear matter after its production, the event may become unrecognizable from a quasielastic (QE) scattering process and act as a background. For oscillation experiments, estimating this background is critical, and it necessitates solid theoretical models for both pion generation at the primary vertex and after FSI. The number of pions created after FSI differs greatly from the number produced at the primary vertex due to FSI. Because neutrino detectors can only detect final-state particles, FSI obscures the proper information about particles created at the primary vertex. A detailed study of FSI is required to overcome this problem, which theoretical models incorporated in Monte Carlo (MC) neutrino event generators can provide. They should give theoretical results concerning the neutrino interactions for various researches, acting as a connection among both theoretical models and experimental data. In this paper, we provide simulated events for the pion creation in νμ charge current (CC) interactions on a 40Ar target in the Deep Underground Neutrino Experiment (DUNE) setup for two distinct MC generators: GENIE and NuWro. In comparison to GENIE (v-3.00.06), NuWro (v-19.02.2) is more opaque (less responsive) to the charge exchange and absorption processes; pions are more likely to be absorbed than produced during the intranuclear transport.",0
https://openalex.org/W4295904965,Providing culturally appropriate residential dementia care for older adults with an Indian heritage: Perspectives from Sydney‐based stakeholders,"Abstract Background and objectives Global migration and an increased life expectancy led to a growing number of people with dementia from Culturally and Linguistically Diverse (CaLD) backgrounds living in long‐term residential care settings. These minority groups' wellbeing may be negatively impacted due to poor culturally appropriate care that fails to honour valued cultural traditions. This study considered culturally appropriate dementia care for older adults with an Indian heritage living in Sydney‐based residential aged care facilities. Research design and methods The Nominal Group Technique was employed to collect data from three groups of stakeholders of Indian heritage over a period of 6 months: care staff (n = 8), family of residential care recipients (n = 8), and community‐dwelling older adults (n = 7). Results Perspectives highlighted six concepts for consideration: (1) embracing a person‐centred approach to promote culturally appropriate dementia care; (2) training staff in culturally appropriate forms of respect; (3) the impact of staff ratios on care; (4) the importance of familiarity to meaningful engagement; (5) the importance of food; and (6) the necessity of engaging family and the wider Indian community in residential care activities. Conclusions Culturally appropriate dementia care for older adults with an Indian heritage is an area in need of further development. To ensure that residents with an Indian heritage are respected as an ethnic minority, it remains crucial that research is generated to inform policy development on each CaLD group as a separate entity.",https://openalex.org/W4293462870,Pion Production in νμ Charged Current Interactions on 40Ar in Deep Underground Neutrino Experiment,"Understanding the pion generation and the consequences of final-state interactions (FSI) are critical for the data processing in all neutrino experiments. The energy utilized in modern neutrino researches of the resonance (RES) generation processes contributes significantly to the pion production. If a pion is absorbed in the nuclear matter after its production, the event may become unrecognizable from a quasielastic (QE) scattering process and act as a background. For oscillation experiments, estimating this background is critical, and it necessitates solid theoretical models for both pion generation at the primary vertex and after FSI. The number of pions created after FSI differs greatly from the number produced at the primary vertex due to FSI. Because neutrino detectors can only detect final-state particles, FSI obscures the proper information about particles created at the primary vertex. A detailed study of FSI is required to overcome this problem, which theoretical models incorporated in Monte Carlo (MC) neutrino event generators can provide. They should give theoretical results concerning the neutrino interactions for various researches, acting as a connection among both theoretical models and experimental data. In this paper, we provide simulated events for the pion creation in νμ charge current (CC) interactions on a 40Ar target in the Deep Underground Neutrino Experiment (DUNE) setup for two distinct MC generators: GENIE and NuWro. In comparison to GENIE (v-3.00.06), NuWro (v-19.02.2) is more opaque (less responsive) to the charge exchange and absorption processes; pions are more likely to be absorbed than produced during the intranuclear transport.",0
https://openalex.org/W2043685494,The formation and evolution of galaxies within merging dark matter haloes*,"We construct semi-analytic models for galaxy formation within the framework of a hierarchical clustering scenario for structure formation in the Universe. We use the algorithm of Kauffmann & White to generate ensembles of merging histories for present-day dark matter haloes with a wide range of circular velocities. A galaxy is assumed to form from gas which cools and turns into stars at the centre of a halo until that halo merges with a more massive object. At this time the galaxy loses its source of new gas and becomes a non-dominant object within a larger group or cluster. Our methods thus enable us to ‘look inside’ present dark matter haloes and investigate the formation, evolution and merging of the galaxies that they contain. We begin by investigating the properties of haloes with Vc = 220 km s–1, and use the observed properties of our Milky Way system to tune the free parameters that regulate star formation, hydrodynamic feedback from supernovae and the transformation of discs into spheroids by mergers. We then show that the same parameters lead to good agreement between the properties of galaxies in a Vc = 1000 km s–1 halo and observational data on the Virgo cluster of galaxies. This model correctly reproduces the observed trends in the luminosity, colour, gas content and morphology of galaxies. Turning to an investigation of the properties of the galaxy population as a whole, we highlight a problem that arises when applying this model to a ‘standard’ cold dark matter universe. If the zero-point of the Tully–Fisher relation is set by the properties of our Milky Way system, we find that standard CDM predicts too many haloes and results in a B-band luminosity density of the Universe that is a factor of 2 too high. The only apparent solution to this problem is to assume that many haloes remain observationally undetectable. We also compute the gas mass–luminosity relation for galaxies, the variation in galaxy morphology as a function of luminosity, star formation histories according to environment, the field galaxy luminosity function, and predictions for faint galaxy counts in the B and K bands. We conclude that, although it would be premature to attempt a detailed quantitative fit to specific cosmological models, the qualitative agreement between the data and the general picture that we present is already very encouraging.",https://openalex.org/W1969070606,The Star Formation History of Field Galaxies,"We develop a method for interpreting faint galaxy data which focuses on the integrated light radiated from the galaxy population as a whole. The emission history of the universe at ultraviolet, optical, and near-infrared wavelengths is modeled from the present epoch to z~4 by tracing the evolution with cosmic time of the galaxy luminosity density, as determined from several deep spectroscopic samples and the Hubble Deep Field (HDF) imaging survey. The global spectrophotometric properties of field galaxies can be well fit by a simple stellar evolution model, defined by a time-dependent star formation rate (SFR) per unit comoving volume and a universal IMF extending from 0.1 to 125 M_sun. In the best-fit models, the global SFR rises sharply, by about an order of magnitude, from a redshift of zero to a peak value at z~1.5, to fall again at higher redshifts. The models are able to account for the entire background light recorded in the galaxy counts down to the very faint magnitude levels probed by the HDF. Since only 20% of the current stellar content of galaxies is produced at z&gt;2, a rather low cosmic metallicity is expected at these early times, in good agreement with the observed enrichment history of the damped Lyman-\\alpha systems. A ``monolithic collapse'' model, where half of the present-day stars formed at z&gt;2.5 and were shrouded by dust, can be made consistent with the global history of light, but overpredicts the metal mass density at high redshifts as sampled by QSO absorbers.",1
https://openalex.org/W1607434071,The Canada-France Redshift Survey: The Luminosity Density and Star Formation History of the Universe to [ITAL]z[/ITAL] ∼ 1,"The comoving luminosity density of the Universe is estimated from the CFRS faint galaxy sample in three wavebands (2800A, 4400A and 1 micron) over the redshift range 0 < z < 1. In all three wavebands, the comoving luminosity density increases markedly with redshift. For a (q_0 = 0.5, Omega = 1.0) cosmological model, the comoving luminosity density increases as $(1+z)^{2.1 \pm 0.5}$ at 1 micron, as $(1+z)^{2.7 \pm 0.5}$ at 4400A and as $(1+z)^{3.9 \pm 0.75}$ at 2800A, these exponents being reduced by 0.43 and 1.12 for (0.05,0.1) and (-0.85,0.1) cosmological models respectively. The variation of the luminosity density with epoch can be reasonably well modelled by an actively evolving stellar population with a Salpeter initial mass function (IMF) extending to 125 M_sun, a star-formation rate declining with a power 2.5, and a turn-on of star-formation at early epochs. A Scalo (1986) IMF extending to the same mass limit produces too many long-lived low mass stars. This rapid evolution of the star-formation rate and comoving luminosity density of the Universe is in good agreement with the conclusions of Pei and Fall (1995) from their analysis of the evolving metallicity of the Universe. One consequence of this evolution is that the physical luminosity density at short wavelengths has probably declined by two orders of magnitude since z ~ 1.",https://openalex.org/W1969070606,The Star Formation History of Field Galaxies,"We develop a method for interpreting faint galaxy data which focuses on the integrated light radiated from the galaxy population as a whole. The emission history of the universe at ultraviolet, optical, and near-infrared wavelengths is modeled from the present epoch to z~4 by tracing the evolution with cosmic time of the galaxy luminosity density, as determined from several deep spectroscopic samples and the Hubble Deep Field (HDF) imaging survey. The global spectrophotometric properties of field galaxies can be well fit by a simple stellar evolution model, defined by a time-dependent star formation rate (SFR) per unit comoving volume and a universal IMF extending from 0.1 to 125 M_sun. In the best-fit models, the global SFR rises sharply, by about an order of magnitude, from a redshift of zero to a peak value at z~1.5, to fall again at higher redshifts. The models are able to account for the entire background light recorded in the galaxy counts down to the very faint magnitude levels probed by the HDF. Since only 20% of the current stellar content of galaxies is produced at z&gt;2, a rather low cosmic metallicity is expected at these early times, in good agreement with the observed enrichment history of the damped Lyman-\\alpha systems. A ``monolithic collapse'' model, where half of the present-day stars formed at z&gt;2.5 and were shrouded by dust, can be made consistent with the global history of light, but overpredicts the metal mass density at high redshifts as sampled by QSO absorbers.",1
https://openalex.org/W2953047900,The Canada-France Redshift Survey. VI. Evolution of the Galaxy Luminosity Function to Z approximately 1,International audience,https://openalex.org/W1969070606,The Star Formation History of Field Galaxies,"We develop a method for interpreting faint galaxy data which focuses on the integrated light radiated from the galaxy population as a whole. The emission history of the universe at ultraviolet, optical, and near-infrared wavelengths is modeled from the present epoch to z~4 by tracing the evolution with cosmic time of the galaxy luminosity density, as determined from several deep spectroscopic samples and the Hubble Deep Field (HDF) imaging survey. The global spectrophotometric properties of field galaxies can be well fit by a simple stellar evolution model, defined by a time-dependent star formation rate (SFR) per unit comoving volume and a universal IMF extending from 0.1 to 125 M_sun. In the best-fit models, the global SFR rises sharply, by about an order of magnitude, from a redshift of zero to a peak value at z~1.5, to fall again at higher redshifts. The models are able to account for the entire background light recorded in the galaxy counts down to the very faint magnitude levels probed by the HDF. Since only 20% of the current stellar content of galaxies is produced at z&gt;2, a rather low cosmic metallicity is expected at these early times, in good agreement with the observed enrichment history of the damped Lyman-\\alpha systems. A ``monolithic collapse'' model, where half of the present-day stars formed at z&gt;2.5 and were shrouded by dust, can be made consistent with the global history of light, but overpredicts the metal mass density at high redshifts as sampled by QSO absorbers.",1
